"","ano","semana_epidemiologica","fecha_inicio_semana_epidemiologica","grupo_etario","departamento_residencia","n_notificaciones","n_confirmados_probables_fis","n_confirmados_por_laboratorio","n_internados_fecha_internacion","n_internados_uti_fecha_internacion","n_fallecidos_confirmados_por_laboratorio","Latitude","Longitud"
"1097",2023,15,2023-04-09,"[50,60)","COMUNA 1",16,12,7,1,0,0,"-34.602.312","-58.381.772"
"1098",2023,15,2023-04-09,"[60,70)","COMUNA 1",10,2,0,0,0,0,"-34.602.312","-58.381.772"
"1099",2023,15,2023-04-09,"[70,80)","COMUNA 1",3,0,0,0,0,0,"-34.602.312","-58.381.772"
"1100",2023,15,2023-04-09,"[80,90)","COMUNA 1",1,1,1,0,0,0,"-34.602.312","-58.381.772"
"1101",2023,15,2023-04-09,"[0,10)","COMUNA 10",15,14,1,0,0,0,"-34.678.425","-58.304.051"
"1102",2023,15,2023-04-09,"[10,20)","COMUNA 10",59,51,15,1,0,0,"-34.678.425","-58.304.051"
"1103",2023,15,2023-04-09,"[20,30)","COMUNA 10",49,39,12,0,0,0,"-34.678.425","-58.304.051"
"1104",2023,15,2023-04-09,"[30,40)","COMUNA 10",51,56,17,2,1,0,"-34.678.425","-58.304.051"
"1105",2023,15,2023-04-09,"[40,50)","COMUNA 10",47,45,15,0,0,0,"-34.678.425","-58.304.051"
"1106",2023,15,2023-04-09,"[50,60)","COMUNA 10",43,32,14,1,0,0,"-34.678.425","-58.304.051"
"1107",2023,15,2023-04-09,"[60,70)","COMUNA 10",37,31,15,0,0,0,"-34.678.425","-58.304.051"
"1108",2023,15,2023-04-09,"[70,80)","COMUNA 10",21,15,7,1,0,0,"-34.678.425","-58.304.051"
"1109",2023,15,2023-04-09,"[80,90)","COMUNA 10",5,3,0,0,0,0,"-34.678.425","-58.304.051"
"1110",2023,15,2023-04-09,"[90,100)","COMUNA 10",1,1,0,1,0,0,"-34.678.425","-58.304.051"
"1111",2023,15,2023-04-09,"[0,10)","COMUNA 11",3,3,1,0,0,0,"-34.692.068","-58.293.894"
"1112",2023,15,2023-04-09,"[10,20)","COMUNA 11",33,33,20,2,1,0,"-34.692.068","-58.293.894"
"1113",2023,15,2023-04-09,"[20,30)","COMUNA 11",47,47,29,0,0,0,"-34.692.068","-58.293.894"
"1114",2023,15,2023-04-09,"[30,40)","COMUNA 11",30,32,13,0,0,0,"-34.692.068","-58.293.894"
"1115",2023,15,2023-04-09,"[40,50)","COMUNA 11",36,29,17,0,0,0,"-34.692.068","-58.293.894"
"1116",2023,15,2023-04-09,"[50,60)","COMUNA 11",40,33,19,0,0,0,"-34.692.068","-58.293.894"
"1117",2023,15,2023-04-09,"[60,70)","COMUNA 11",27,28,19,0,0,0,"-34.692.068","-58.293.894"
"1118",2023,15,2023-04-09,"[70,80)","COMUNA 11",17,12,7,1,0,0,"-34.692.068","-58.293.894"
"1119",2023,15,2023-04-09,"[80,90)","COMUNA 11",6,4,3,1,0,0,"-34.692.068","-58.293.894"
"1120",2023,15,2023-04-09,"[90,100)","COMUNA 11",1,1,1,0,0,0,"-34.692.068","-58.293.894"
"1121",2023,15,2023-04-09,"[0,10)","COMUNA 12",5,1,0,0,0,0,"-34.706.587","-58.283.475"
"1122",2023,15,2023-04-09,"[10,20)","COMUNA 12",13,14,11,0,0,0,"-34.706.587","-58.283.475"
"1123",2023,15,2023-04-09,"[20,30)","COMUNA 12",8,5,4,0,0,0,"-34.706.587","-58.283.475"
"1124",2023,15,2023-04-09,"[30,40)","COMUNA 12",18,14,9,0,0,0,"-34.706.587","-58.283.475"
"1125",2023,15,2023-04-09,"[40,50)","COMUNA 12",16,12,10,0,0,0,"-34.706.587","-58.283.475"
"1126",2023,15,2023-04-09,"[50,60)","COMUNA 12",9,9,4,1,0,0,"-34.706.587","-58.283.475"
"1127",2023,15,2023-04-09,"[60,70)","COMUNA 12",5,10,7,0,0,0,"-34.706.587","-58.283.475"
"1128",2023,15,2023-04-09,"[70,80)","COMUNA 12",6,4,3,0,0,0,"-34.706.587","-58.283.475"
"1129",2023,15,2023-04-09,"[80,90)","COMUNA 12",2,5,4,0,0,0,"-34.706.587","-58.283.475"
"1130",2023,15,2023-04-09,"[0,10)","COMUNA 13",7,3,2,0,0,0,"-34.721.933","-58.272.752"
"1131",2023,15,2023-04-09,"[10,20)","COMUNA 13",6,6,4,0,0,0,"-34.721.933","-58.272.752"
"1132",2023,15,2023-04-09,"[20,30)","COMUNA 13",14,10,6,0,0,0,"-34.721.933","-58.272.752"
"1133",2023,15,2023-04-09,"[30,40)","COMUNA 13",11,11,4,0,0,0,"-34.721.933","-58.272.752"
"1134",2023,15,2023-04-09,"[40,50)","COMUNA 13",9,7,6,0,0,0,"-34.721.933","-58.272.752"
"1135",2023,15,2023-04-09,"[50,60)","COMUNA 13",10,8,5,0,0,0,"-34.721.933","-58.272.752"
"1136",2023,15,2023-04-09,"[60,70)","COMUNA 13",8,3,1,0,0,0,"-34.721.933","-58.272.752"
"1137",2023,15,2023-04-09,"[70,80)","COMUNA 13",6,3,2,0,0,0,"-34.721.933","-58.272.752"
"1138",2023,15,2023-04-09,"[80,90)","COMUNA 13",1,0,0,0,0,0,"-34.721.933","-58.272.752"
"1139",2023,15,2023-04-09,"[90,100)","COMUNA 13",0,2,1,1,0,0,"-34.721.933","-58.272.752"
"1140",2023,15,2023-04-09,"[0,10)","COMUNA 14",8,5,2,0,0,0,"-34.738.059","-58.261.706"
"1141",2023,15,2023-04-09,"[10,20)","COMUNA 14",19,13,8,0,0,0,"-34.738.059","-58.261.706"
"1142",2023,15,2023-04-09,"[20,30)","COMUNA 14",29,29,13,0,0,0,"-34.738.059","-58.261.706"
"1143",2023,15,2023-04-09,"[30,40)","COMUNA 14",28,24,10,0,0,0,"-34.738.059","-58.261.706"
"1144",2023,15,2023-04-09,"[40,50)","COMUNA 14",30,22,15,0,0,0,"-34.738.059","-58.261.706"
"1145",2023,15,2023-04-09,"[50,60)","COMUNA 14",18,18,5,0,0,0,"-34.738.059","-58.261.706"
"1146",2023,15,2023-04-09,"[60,70)","COMUNA 14",23,21,14,1,0,0,"-34.738.059","-58.261.706"
"1147",2023,15,2023-04-09,"[70,80)","COMUNA 14",11,9,5,0,0,0,"-34.738.059","-58.261.706"
"1148",2023,15,2023-04-09,"[80,90)","COMUNA 14",5,3,2,0,0,0,"-34.738.059","-58.261.706"
"1149",2023,15,2023-04-09,"[90,100)","COMUNA 14",2,1,1,0,0,0,"-34.738.059","-58.261.706"
"1150",2023,15,2023-04-09,"[0,10)","COMUNA 15",5,4,3,0,0,0,"-34.754.920","-58.250.315"
"1151",2023,15,2023-04-09,"[10,20)","COMUNA 15",15,13,9,1,0,0,"-34.754.920","-58.250.315"
"1152",2023,15,2023-04-09,"[20,30)","COMUNA 15",23,22,11,0,0,0,"-34.754.920","-58.250.315"
"1153",2023,15,2023-04-09,"[30,40)","COMUNA 15",12,15,10,0,0,0,"-34.754.920","-58.250.315"
"1154",2023,15,2023-04-09,"[40,50)","COMUNA 15",18,24,15,0,0,0,"-34.754.920","-58.250.315"
"1155",2023,15,2023-04-09,"[50,60)","COMUNA 15",19,13,9,1,0,0,"-34.754.920","-58.250.315"
"1156",2023,15,2023-04-09,"[60,70)","COMUNA 15",10,13,9,1,0,0,"-34.754.920","-58.250.315"
"1157",2023,15,2023-04-09,"[70,80)","COMUNA 15",7,4,4,2,0,0,"-34.754.920","-58.250.315"
"1158",2023,15,2023-04-09,"[80,90)","COMUNA 15",1,3,3,0,0,0,"-34.754.920","-58.250.315"
"1159",2023,15,2023-04-09,"[90,100)","COMUNA 15",1,1,0,0,0,0,"-34.754.920","-58.250.315"
"1160",2023,15,2023-04-09,"[0,10)","COMUNA 2",2,1,0,0,0,0,"-34.606.241","-58.374.636"
"1161",2023,15,2023-04-09,"[10,20)","COMUNA 2",5,3,2,0,0,0,"-34.606.241","-58.374.636"
"1162",2023,15,2023-04-09,"[20,30)","COMUNA 2",12,12,9,1,0,0,"-34.606.241","-58.374.636"
"1163",2023,15,2023-04-09,"[30,40)","COMUNA 2",11,7,6,0,0,0,"-34.606.241","-58.374.636"
"1164",2023,15,2023-04-09,"[40,50)","COMUNA 2",7,3,3,0,0,0,"-34.606.241","-58.374.636"
"1165",2023,15,2023-04-09,"[50,60)","COMUNA 2",8,3,2,0,0,0,"-34.606.241","-58.374.636"
"1166",2023,15,2023-04-09,"[60,70)","COMUNA 2",3,1,1,0,0,0,"-34.606.241","-58.374.636"
"1167",2023,15,2023-04-09,"[70,80)","COMUNA 2",4,3,2,1,0,0,"-34.606.241","-58.374.636"
"1168",2023,15,2023-04-09,"[80,90)","COMUNA 2",2,2,1,0,0,0,"-34.606.241","-58.374.636"
"1169",2023,15,2023-04-09,"[0,10)","COMUNA 3",9,3,1,0,0,0,"-34.611.339","-58.366.940"
"1170",2023,15,2023-04-09,"[10,20)","COMUNA 3",10,7,7,0,0,0,"-34.611.339","-58.366.940"
"1171",2023,15,2023-04-09,"[20,30)","COMUNA 3",12,12,6,0,0,0,"-34.611.339","-58.366.940"
"1172",2023,15,2023-04-09,"[30,40)","COMUNA 3",15,13,10,2,0,0,"-34.611.339","-58.366.940"
"1173",2023,15,2023-04-09,"[40,50)","COMUNA 3",13,13,10,0,0,0,"-34.611.339","-58.366.940"
"1174",2023,15,2023-04-09,"[50,60)","COMUNA 3",13,8,6,0,0,0,"-34.611.339","-58.366.940"
"1175",2023,15,2023-04-09,"[60,70)","COMUNA 3",5,5,4,0,0,0,"-34.611.339","-58.366.940"
"1176",2023,15,2023-04-09,"[70,80)","COMUNA 3",1,1,1,0,0,0,"-34.611.339","-58.366.940"
"1177",2023,15,2023-04-09,"[0,10)","COMUNA 4",9,4,2,1,0,0,"-34.617.566","-58.358.616"
"1178",2023,15,2023-04-09,"[10,20)","COMUNA 4",16,20,13,0,0,0,"-34.617.566","-58.358.616"
"1179",2023,15,2023-04-09,"[20,30)","COMUNA 4",29,23,19,1,0,0,"-34.617.566","-58.358.616"
"1180",2023,15,2023-04-09,"[30,40)","COMUNA 4",26,20,9,1,0,0,"-34.617.566","-58.358.616"
"1181",2023,15,2023-04-09,"[40,50)","COMUNA 4",14,15,6,0,0,0,"-34.617.566","-58.358.616"
"1182",2023,15,2023-04-09,"[50,60)","COMUNA 4",14,9,8,0,0,0,"-34.617.566","-58.358.616"
"1183",2023,15,2023-04-09,"[60,70)","COMUNA 4",12,6,5,1,0,0,"-34.617.566","-58.358.616"
"1184",2023,15,2023-04-09,"[70,80)","COMUNA 4",7,6,4,1,0,0,"-34.617.566","-58.358.616"
"1185",2023,15,2023-04-09,"[80,90)","COMUNA 4",0,1,0,0,0,0,"-34.617.566","-58.358.616"
"1186",2023,15,2023-04-09,"[0,10)","COMUNA 5",5,2,1,0,0,0,"-34.624.987","-58.350.197"
"1187",2023,15,2023-04-09,"[10,20)","COMUNA 5",10,5,2,0,0,0,"-34.624.987","-58.350.197"
"1188",2023,15,2023-04-09,"[20,30)","COMUNA 5",10,9,4,0,0,0,"-34.624.987","-58.350.197"
"1189",2023,15,2023-04-09,"[30,40)","COMUNA 5",18,6,2,1,0,0,"-34.624.987","-58.350.197"
"1190",2023,15,2023-04-09,"[40,50)","COMUNA 5",18,11,8,0,0,0,"-34.624.987","-58.350.197"
"1191",2023,15,2023-04-09,"[50,60)","COMUNA 5",9,6,3,1,0,0,"-34.624.987","-58.350.197"
"1192",2023,15,2023-04-09,"[60,70)","COMUNA 5",8,2,0,0,0,0,"-34.624.987","-58.350.197"
"1193",2023,15,2023-04-09,"[70,80)","COMUNA 5",5,5,4,0,0,0,"-34.624.987","-58.350.197"
"1194",2023,15,2023-04-09,"[90,100)","COMUNA 5",1,0,0,0,0,0,"-34.624.987","-58.350.197"
"1195",2023,15,2023-04-09,"[0,10)","COMUNA 6",4,1,0,0,0,0,"-34.633.553","-58.341.546"
"1196",2023,15,2023-04-09,"[10,20)","COMUNA 6",10,3,3,0,0,0,"-34.633.553","-58.341.546"
"1197",2023,15,2023-04-09,"[20,30)","COMUNA 6",13,6,4,0,0,0,"-34.633.553","-58.341.546"
"1198",2023,15,2023-04-09,"[30,40)","COMUNA 6",12,6,2,0,0,0,"-34.633.553","-58.341.546"
"1199",2023,15,2023-04-09,"[40,50)","COMUNA 6",10,10,4,0,0,0,"-34.633.553","-58.341.546"
"1200",2023,15,2023-04-09,"[50,60)","COMUNA 6",6,3,2,0,0,0,"-34.633.553","-58.341.546"
"1201",2023,15,2023-04-09,"[60,70)","COMUNA 6",7,3,3,0,0,0,"-34.633.553","-58.341.546"
"1202",2023,15,2023-04-09,"[70,80)","COMUNA 6",5,3,3,1,0,0,"-34.633.553","-58.341.546"
"1203",2023,15,2023-04-09,"[0,10)","COMUNA 7",10,11,0,0,0,0,"-34.643.225","-58.332.644"
"1204",2023,15,2023-04-09,"[10,20)","COMUNA 7",24,32,7,1,0,0,"-34.643.225","-58.332.644"
"1205",2023,15,2023-04-09,"[20,30)","COMUNA 7",33,41,7,0,0,0,"-34.643.225","-58.332.644"
"1206",2023,15,2023-04-09,"[30,40)","COMUNA 7",31,31,10,0,0,0,"-34.643.225","-58.332.644"
"1207",2023,15,2023-04-09,"[40,50)","COMUNA 7",17,25,7,1,0,0,"-34.643.225","-58.332.644"
"1208",2023,15,2023-04-09,"[50,60)","COMUNA 7",21,21,6,0,0,0,"-34.643.225","-58.332.644"
"1209",2023,15,2023-04-09,"[60,70)","COMUNA 7",8,13,6,0,0,0,"-34.643.225","-58.332.644"
"1210",2023,15,2023-04-09,"[70,80)","COMUNA 7",3,4,1,0,0,0,"-34.643.225","-58.332.644"
"1211",2023,15,2023-04-09,"[90,100)","COMUNA 7",1,0,0,0,0,0,"-34.643.225","-58.332.644"
"1212",2023,15,2023-04-09,"[0,10)","COMUNA 8",13,6,2,0,0,0,"-34.653.956","-58.323.426"
"1213",2023,15,2023-04-09,"[10,20)","COMUNA 8",26,33,14,1,0,0,"-34.653.956","-58.323.426"
"1214",2023,15,2023-04-09,"[20,30)","COMUNA 8",30,33,7,0,0,0,"-34.653.956","-58.323.426"
"1215",2023,15,2023-04-09,"[30,40)","COMUNA 8",35,37,9,0,0,0,"-34.653.956","-58.323.426"
"1216",2023,15,2023-04-09,"[40,50)","COMUNA 8",26,15,1,0,0,0,"-34.653.956","-58.323.426"
"1217",2023,15,2023-04-09,"[50,60)","COMUNA 8",17,20,6,0,0,0,"-34.653.956","-58.323.426"
"1218",2023,15,2023-04-09,"[60,70)","COMUNA 8",21,11,5,0,0,0,"-34.653.956","-58.323.426"
"1219",2023,15,2023-04-09,"[70,80)","COMUNA 8",6,5,3,0,0,0,"-34.653.956","-58.323.426"
"1220",2023,15,2023-04-09,"[80,90)","COMUNA 8",3,3,2,0,0,0,"-34.653.956","-58.323.426"
"1221",2023,15,2023-04-09,"[0,10)","COMUNA 9",23,15,5,0,0,0,"-34.665.705","-58.313.885"
"1222",2023,15,2023-04-09,"[10,20)","COMUNA 9",76,69,28,3,0,0,"-34.665.705","-58.313.885"
"1223",2023,15,2023-04-09,"[20,30)","COMUNA 9",72,64,16,2,1,0,"-34.665.705","-58.313.885"
"1224",2023,15,2023-04-09,"[30,40)","COMUNA 9",56,50,8,0,0,0,"-34.665.705","-58.313.885"
"1225",2023,15,2023-04-09,"[40,50)","COMUNA 9",60,58,14,0,0,0,"-34.665.705","-58.313.885"
"1226",2023,15,2023-04-09,"[50,60)","COMUNA 9",57,53,16,1,0,0,"-34.665.705","-58.313.885"
"1227",2023,15,2023-04-09,"[60,70)","COMUNA 9",32,17,6,0,0,0,"-34.665.705","-58.313.885"
"1228",2023,15,2023-04-09,"[70,80)","COMUNA 9",26,21,8,1,0,0,"-34.665.705","-58.313.885"
"1229",2023,15,2023-04-09,"[80,90)","COMUNA 9",8,6,4,0,0,0,"-34.665.705","-58.313.885"
"1230",2023,15,2023-04-09,"[0,10)","SIN DATOS",17,11,4,0,0,0,NA,NA
"1231",2023,15,2023-04-09,"[10,20)","SIN DATOS",26,28,15,1,0,0,NA,NA
"1232",2023,15,2023-04-09,"[20,30)","SIN DATOS",38,36,22,1,0,0,NA,NA
"1233",2023,15,2023-04-09,"[30,40)","SIN DATOS",42,29,8,0,0,0,NA,NA
"1234",2023,15,2023-04-09,"[40,50)","SIN DATOS",28,27,10,1,0,0,NA,NA
"1235",2023,15,2023-04-09,"[50,60)","SIN DATOS",17,8,3,0,0,0,NA,NA
"1236",2023,15,2023-04-09,"[60,70)","SIN DATOS",11,8,2,0,0,0,NA,NA
"1237",2023,15,2023-04-09,"[70,80)","SIN DATOS",11,5,3,0,0,0,NA,NA
"1238",2023,15,2023-04-09,"[80,90)","SIN DATOS",6,5,2,0,0,0,NA,NA
"1239",2023,16,2023-04-16,"[0,10)","COMUNA 1",9,1,0,1,0,0,"-34.602.312","-58.381.772"
"1240",2023,16,2023-04-16,"[10,20)","COMUNA 1",7,3,1,1,0,0,"-34.602.312","-58.381.772"
"1241",2023,16,2023-04-16,"[20,30)","COMUNA 1",16,7,4,1,0,0,"-34.602.312","-58.381.772"
"1242",2023,16,2023-04-16,"[30,40)","COMUNA 1",23,9,5,0,0,0,"-34.602.312","-58.381.772"
"1243",2023,16,2023-04-16,"[40,50)","COMUNA 1",16,8,2,0,0,0,"-34.602.312","-58.381.772"
"1244",2023,16,2023-04-16,"[50,60)","COMUNA 1",11,5,1,0,0,0,"-34.602.312","-58.381.772"
"1245",2023,16,2023-04-16,"[60,70)","COMUNA 1",9,5,3,0,0,0,"-34.602.312","-58.381.772"
"1246",2023,16,2023-04-16,"[70,80)","COMUNA 1",4,2,1,0,0,0,"-34.602.312","-58.381.772"
"1247",2023,16,2023-04-16,"[0,10)","COMUNA 10",20,9,5,1,0,0,"-34.678.425","-58.304.051"
"1248",2023,16,2023-04-16,"[10,20)","COMUNA 10",62,37,18,1,0,0,"-34.678.425","-58.304.051"
"1249",2023,16,2023-04-16,"[20,30)","COMUNA 10",69,36,15,0,0,0,"-34.678.425","-58.304.051"
"1250",2023,16,2023-04-16,"[30,40)","COMUNA 10",70,33,19,0,0,0,"-34.678.425","-58.304.051"
"1251",2023,16,2023-04-16,"[40,50)","COMUNA 10",63,34,20,0,0,0,"-34.678.425","-58.304.051"
"1252",2023,16,2023-04-16,"[50,60)","COMUNA 10",46,33,12,0,0,0,"-34.678.425","-58.304.051"
"1253",2023,16,2023-04-16,"[60,70)","COMUNA 10",38,27,15,0,0,0,"-34.678.425","-58.304.051"
"1254",2023,16,2023-04-16,"[70,80)","COMUNA 10",19,8,4,0,0,0,"-34.678.425","-58.304.051"
"1255",2023,16,2023-04-16,"[80,90)","COMUNA 10",12,5,3,1,0,1,"-34.678.425","-58.304.051"
"1256",2023,16,2023-04-16,"[0,10)","COMUNA 11",16,8,5,1,0,0,"-34.692.068","-58.293.894"
"1257",2023,16,2023-04-16,"[10,20)","COMUNA 11",43,29,15,1,0,0,"-34.692.068","-58.293.894"
"1258",2023,16,2023-04-16,"[20,30)","COMUNA 11",48,32,22,0,0,0,"-34.692.068","-58.293.894"
"1259",2023,16,2023-04-16,"[30,40)","COMUNA 11",45,26,16,0,0,0,"-34.692.068","-58.293.894"
"1260",2023,16,2023-04-16,"[40,50)","COMUNA 11",50,38,28,0,0,0,"-34.692.068","-58.293.894"
"1261",2023,16,2023-04-16,"[50,60)","COMUNA 11",40,21,13,0,0,0,"-34.692.068","-58.293.894"
"1262",2023,16,2023-04-16,"[60,70)","COMUNA 11",34,18,12,1,0,0,"-34.692.068","-58.293.894"
"1263",2023,16,2023-04-16,"[70,80)","COMUNA 11",28,18,12,1,0,0,"-34.692.068","-58.293.894"
"1264",2023,16,2023-04-16,"[80,90)","COMUNA 11",7,4,3,1,0,0,"-34.692.068","-58.293.894"
"1265",2023,16,2023-04-16,"[90,100)","COMUNA 11",3,0,0,0,0,0,"-34.692.068","-58.293.894"
"1266",2023,16,2023-04-16,"[0,10)","COMUNA 12",2,2,2,0,0,0,"-34.706.587","-58.283.475"
"1267",2023,16,2023-04-16,"[10,20)","COMUNA 12",23,5,5,1,0,0,"-34.706.587","-58.283.475"
"1268",2023,16,2023-04-16,"[20,30)","COMUNA 12",14,6,5,1,0,0,"-34.706.587","-58.283.475"
"1269",2023,16,2023-04-16,"[30,40)","COMUNA 12",19,11,7,0,0,0,"-34.706.587","-58.283.475"
"1270",2023,16,2023-04-16,"[40,50)","COMUNA 12",16,13,10,1,0,0,"-34.706.587","-58.283.475"
"1271",2023,16,2023-04-16,"[50,60)","COMUNA 12",25,8,5,0,0,0,"-34.706.587","-58.283.475"
"1272",2023,16,2023-04-16,"[60,70)","COMUNA 12",8,2,1,1,1,0,"-34.706.587","-58.283.475"
"1273",2023,16,2023-04-16,"[70,80)","COMUNA 12",6,3,3,0,0,0,"-34.706.587","-58.283.475"
"1274",2023,16,2023-04-16,"[80,90)","COMUNA 12",8,0,0,0,0,0,"-34.706.587","-58.283.475"
"1275",2023,16,2023-04-16,"[0,10)","COMUNA 13",7,3,2,0,0,0,"-34.721.933","-58.272.752"
"1276",2023,16,2023-04-16,"[10,20)","COMUNA 13",16,12,7,0,0,0,"-34.721.933","-58.272.752"
"1277",2023,16,2023-04-16,"[20,30)","COMUNA 13",15,7,6,0,0,0,"-34.721.933","-58.272.752"
"1278",2023,16,2023-04-16,"[30,40)","COMUNA 13",23,11,8,0,0,0,"-34.721.933","-58.272.752"
"1279",2023,16,2023-04-16,"[40,50)","COMUNA 13",16,8,4,0,0,0,"-34.721.933","-58.272.752"
"1280",2023,16,2023-04-16,"[50,60)","COMUNA 13",13,9,8,0,0,0,"-34.721.933","-58.272.752"
"1281",2023,16,2023-04-16,"[60,70)","COMUNA 13",9,3,1,0,0,0,"-34.721.933","-58.272.752"
"1282",2023,16,2023-04-16,"[70,80)","COMUNA 13",4,3,3,0,0,0,"-34.721.933","-58.272.752"
"1283",2023,16,2023-04-16,"[80,90)","COMUNA 13",3,2,1,0,0,0,"-34.721.933","-58.272.752"
"1284",2023,16,2023-04-16,"[90,100)","COMUNA 13",2,0,0,0,0,0,"-34.721.933","-58.272.752"
"1285",2023,16,2023-04-16,"[0,10)","COMUNA 14",4,1,1,0,0,0,"-34.738.059","-58.261.706"
"1286",2023,16,2023-04-16,"[10,20)","COMUNA 14",12,8,5,1,0,0,"-34.738.059","-58.261.706"
"1287",2023,16,2023-04-16,"[20,30)","COMUNA 14",35,16,11,0,0,0,"-34.738.059","-58.261.706"
"1288",2023,16,2023-04-16,"[30,40)","COMUNA 14",36,27,22,0,0,0,"-34.738.059","-58.261.706"
"1289",2023,16,2023-04-16,"[40,50)","COMUNA 14",41,32,19,0,0,0,"-34.738.059","-58.261.706"
"1290",2023,16,2023-04-16,"[50,60)","COMUNA 14",28,26,17,0,0,0,"-34.738.059","-58.261.706"
"1291",2023,16,2023-04-16,"[60,70)","COMUNA 14",13,8,7,0,0,0,"-34.738.059","-58.261.706"
"1292",2023,16,2023-04-16,"[70,80)","COMUNA 14",12,5,3,1,0,0,"-34.738.059","-58.261.706"
"1293",2023,16,2023-04-16,"[80,90)","COMUNA 14",4,3,2,0,0,0,"-34.738.059","-58.261.706"
"1294",2023,16,2023-04-16,"[0,10)","COMUNA 15",7,1,0,0,0,0,"-34.754.920","-58.250.315"
"1295",2023,16,2023-04-16,"[10,20)","COMUNA 15",20,10,8,2,0,0,"-34.754.920","-58.250.315"
"1296",2023,16,2023-04-16,"[20,30)","COMUNA 15",30,15,11,0,0,0,"-34.754.920","-58.250.315"
"1297",2023,16,2023-04-16,"[30,40)","COMUNA 15",26,17,14,0,0,0,"-34.754.920","-58.250.315"
"1298",2023,16,2023-04-16,"[40,50)","COMUNA 15",25,15,11,2,0,0,"-34.754.920","-58.250.315"
"1299",2023,16,2023-04-16,"[50,60)","COMUNA 15",24,15,13,0,0,0,"-34.754.920","-58.250.315"
"1300",2023,16,2023-04-16,"[60,70)","COMUNA 15",13,3,3,0,0,0,"-34.754.920","-58.250.315"
"1301",2023,16,2023-04-16,"[70,80)","COMUNA 15",11,2,2,0,0,0,"-34.754.920","-58.250.315"
"1302",2023,16,2023-04-16,"[80,90)","COMUNA 15",4,1,1,2,1,0,"-34.754.920","-58.250.315"
"1303",2023,16,2023-04-16,"[0,10)","COMUNA 2",2,0,0,0,0,0,"-34.606.241","-58.374.636"
"1304",2023,16,2023-04-16,"[10,20)","COMUNA 2",6,2,1,0,0,0,"-34.606.241","-58.374.636"
"1305",2023,16,2023-04-16,"[20,30)","COMUNA 2",15,5,4,1,0,0,"-34.606.241","-58.374.636"
"1306",2023,16,2023-04-16,"[30,40)","COMUNA 2",9,4,1,0,0,0,"-34.606.241","-58.374.636"
"1307",2023,16,2023-04-16,"[40,50)","COMUNA 2",7,5,4,0,0,0,"-34.606.241","-58.374.636"
"1308",2023,16,2023-04-16,"[50,60)","COMUNA 2",4,4,3,0,0,0,"-34.606.241","-58.374.636"
"1309",2023,16,2023-04-16,"[60,70)","COMUNA 2",5,4,2,0,0,0,"-34.606.241","-58.374.636"
"1310",2023,16,2023-04-16,"[70,80)","COMUNA 2",3,1,0,1,0,0,"-34.606.241","-58.374.636"
"1311",2023,16,2023-04-16,"[0,10)","COMUNA 3",5,2,1,0,0,0,"-34.611.339","-58.366.940"
"1312",2023,16,2023-04-16,"[10,20)","COMUNA 3",5,7,4,1,0,0,"-34.611.339","-58.366.940"
"1313",2023,16,2023-04-16,"[20,30)","COMUNA 3",19,11,9,0,0,0,"-34.611.339","-58.366.940"
"1314",2023,16,2023-04-16,"[30,40)","COMUNA 3",24,8,6,1,1,0,"-34.611.339","-58.366.940"
"1315",2023,16,2023-04-16,"[40,50)","COMUNA 3",9,4,1,0,0,0,"-34.611.339","-58.366.940"
"1316",2023,16,2023-04-16,"[50,60)","COMUNA 3",7,2,0,0,0,0,"-34.611.339","-58.366.940"
"1317",2023,16,2023-04-16,"[60,70)","COMUNA 3",8,1,0,0,0,0,"-34.611.339","-58.366.940"
"1318",2023,16,2023-04-16,"[70,80)","COMUNA 3",5,1,0,0,0,0,"-34.611.339","-58.366.940"
"1319",2023,16,2023-04-16,"[80,90)","COMUNA 3",1,0,0,0,0,0,"-34.611.339","-58.366.940"
"1320",2023,16,2023-04-16,"[0,10)","COMUNA 4",10,4,2,0,0,0,"-34.617.566","-58.358.616"
"1321",2023,16,2023-04-16,"[10,20)","COMUNA 4",36,19,15,1,0,0,"-34.617.566","-58.358.616"
"1322",2023,16,2023-04-16,"[20,30)","COMUNA 4",35,18,15,0,0,0,"-34.617.566","-58.358.616"
"1323",2023,16,2023-04-16,"[30,40)","COMUNA 4",39,15,11,1,0,0,"-34.617.566","-58.358.616"
"1324",2023,16,2023-04-16,"[40,50)","COMUNA 4",37,14,9,2,0,0,"-34.617.566","-58.358.616"
"1325",2023,16,2023-04-16,"[50,60)","COMUNA 4",24,11,7,0,0,0,"-34.617.566","-58.358.616"
"1326",2023,16,2023-04-16,"[60,70)","COMUNA 4",12,6,4,1,1,0,"-34.617.566","-58.358.616"
"1327",2023,16,2023-04-16,"[70,80)","COMUNA 4",6,3,1,2,1,0,"-34.617.566","-58.358.616"
"1328",2023,16,2023-04-16,"[80,90)","COMUNA 4",1,1,0,0,0,0,"-34.617.566","-58.358.616"
"1329",2023,16,2023-04-16,"[0,10)","COMUNA 5",4,0,0,0,0,0,"-34.624.987","-58.350.197"
"1330",2023,16,2023-04-16,"[10,20)","COMUNA 5",9,3,2,0,0,0,"-34.624.987","-58.350.197"
"1331",2023,16,2023-04-16,"[20,30)","COMUNA 5",17,9,8,1,0,0,"-34.624.987","-58.350.197"
"1332",2023,16,2023-04-16,"[30,40)","COMUNA 5",19,7,4,0,0,0,"-34.624.987","-58.350.197"
